OrderID;ProductID;ProductName;LineItemTotal;ShippedDate;ShipCountry
10528;33;Geitost;20.0000;1997-05-09 00:00:00;USA
10528;72;Mozzarella di Giovanni;313.2000;1997-05-09 00:00:00;USA
10529;55;Pâté chinois;336.0000;1997-05-09 00:00:00;Belgium
10529;68;Scottish Longbreads;250.0000;1997-05-09 00:00:00;Belgium
10529;69;Gudbrandsdalsost;360.0000;1997-05-09 00:00:00;Belgium
10530;17;Alice Mutton;1560.0000;1997-05-12 00:00:00;Austria
10530;43;Ipoh Coffee;1150.0000;1997-05-12 00:00:00;Austria
10530;61;Sirop d'érable;570.0000;1997-05-12 00:00:00;Austria
10530;76;Lakkalikööri;900.0000;1997-05-12 00:00:00;Austria
10531;59;Raclette Courdavault;110.0000;1997-05-19 00:00:00;Argentina
10532;30;Nord-Ost Matjeshering;388.3500;1997-05-12 00:00:00;UK
10532;66;Louisiana Hot Spiced Okra;408.0000;1997-05-12 00:00:00;UK
10533;4;Chef Anton's Cajun Seasoning;1100.0000;1997-05-22 00:00:00;Sweden
10533;72;Mozzarella di Giovanni;835.2000;1997-05-22 00:00:00;Sweden
10533;73;Röd Kaviar;360.0000;1997-05-22 00:00:00;Sweden
10534;30;Nord-Ost Matjeshering;258.9000;1997-05-14 00:00:00;Germany
10534;40;Boston Crab Meat;184.0000;1997-05-14 00:00:00;Germany
10534;54;Tourtiere;74.5000;1997-05-14 00:00:00;Germany
10535;11;Queso Cabrales;1050.0000;1997-05-21 00:00:00;Mexico
10535;40;Boston Crab Meat;184.0000;1997-05-21 00:00:00;Mexico
10535;57;Ravioli Angelo;97.5000;1997-05-21 00:00:00;Mexico
10535;59;Raclette Courdavault;825.0000;1997-05-21 00:00:00;Mexico
10536;12;Queso Manchego La Pastora;570.0000;1997-06-06 00:00:00;Germany
10536;31;Gorgonzola Telino;250.0000;1997-06-06 00:00:00;Germany
10536;33;Geitost;75.0000;1997-06-06 00:00:00;Germany
10536;60;Camembert Pierrot;1190.0000;1997-06-06 00:00:00;Germany
10537;31;Gorgonzola Telino;375.0000;1997-05-19 00:00:00;Switzerland
10537;51;Manjimup Dried Apples;318.0000;1997-05-19 00:00:00;Switzerland
10537;58;Escargots de Bourgogne;265.0000;1997-05-19 00:00:00;Switzerland
10537;72;Mozzarella di Giovanni;730.8000;1997-05-19 00:00:00;Switzerland
10537;73;Röd Kaviar;135.0000;1997-05-19 00:00:00;Switzerland
10538;70;Outback Lager;105.0000;1997-05-16 00:00:00;UK
10538;72;Mozzarella di Giovanni;34.8000;1997-05-16 00:00:00;UK
10539;13;Konbu;48.0000;1997-05-23 00:00:00;UK
10539;21;Sir Rodney's Scones;150.0000;1997-05-23 00:00:00;UK
10539;33;Geitost;37.5000;1997-05-23 00:00:00;UK
10539;49;Maxilaku;120.0000;1997-05-23 00:00:00;UK
10540;3;Aniseed Syrup;600.0000;1997-06-13 00:00:00;Germany
10540;26;Gumbär Gummibärchen;1249.2000;1997-06-13 00:00:00;Germany
10540;38;Côte de Blaye;7905.0000;1997-06-13 00:00:00;Germany
10540;68;Scottish Longbreads;437.5000;1997-06-13 00:00:00;Germany
10541;24;Guaraná Fantástica;157.5000;1997-05-29 00:00:00;Brazil
10541;38;Côte de Blaye;1054.0000;1997-05-29 00:00:00;Brazil
10541;65;Louisiana Fiery Hot Pepper Sauce;757.8000;1997-05-29 00:00:00;Brazil
10541;71;Flotemysost;193.5000;1997-05-29 00:00:00;Brazil
10542;11;Queso Cabrales;315.0000;1997-05-26 00:00:00;Germany
10542;54;Tourtiere;178.8000;1997-05-26 00:00:00;Germany
10543;12;Queso Manchego La Pastora;1140.0000;1997-05-23 00:00:00;Venezuela
10543;23;Tunnbröd;630.0000;1997-05-23 00:00:00;Venezuela
10544;28;Rössle Sauerkraut;319.2000;1997-05-30 00:00:00;USA
10544;67;Laughing Lumberjack Lager;98.0000;1997-05-30 00:00:00;USA
10545;11;Queso Cabrales;210.0000;1997-06-26 00:00:00;USA
10546;7;Uncle Bob's Organic Dried Pears;300.0000;1997-05-27 00:00:00;France
10546;35;Steeleye Stout;540.0000;1997-05-27 00:00:00;France
10546;62;Tarte au sucre;1972.0000;1997-05-27 00:00:00;France
10547;32;Mascarpone Fabioli;768.0000;1997-06-02 00:00:00;UK
10547;36;Inlagd Sill;1140.0000;1997-06-02 00:00:00;UK
10548;34;Sasquatch Ale;140.0000;1997-06-02 00:00:00;Germany
10548;41;Jack's New England Clam Chowder;135.1000;1997-06-02 00:00:00;Germany
10549;31;Gorgonzola Telino;687.5000;1997-05-30 00:00:00;Germany
10549;45;Rogede sild;950.0000;1997-05-30 00:00:00;Germany
10549;51;Manjimup Dried Apples;2544.0000;1997-05-30 00:00:00;Germany
10550;17;Alice Mutton;312.0000;1997-06-06 00:00:00;Spain
10550;19;Teatime Chocolate Biscuits;92.0000;1997-06-06 00:00:00;Spain
10550;21;Sir Rodney's Scones;60.0000;1997-06-06 00:00:00;Spain
10550;61;Sirop d'érable;285.0000;1997-06-06 00:00:00;Spain
10551;16;Pavlova;698.0000;1997-06-06 00:00:00;Portugal
10551;35;Steeleye Stout;360.0000;1997-06-06 00:00:00;Portugal
10551;44;Gula Malacca;778.0000;1997-06-06 00:00:00;Portugal
10552;69;Gudbrandsdalsost;648.0000;1997-06-05 00:00:00;Venezuela
10552;75;Rhönbräu Klosterbier;232.5000;1997-06-05 00:00:00;Venezuela
10553;11;Queso Cabrales;315.0000;1997-06-03 00:00:00;Finland
10553;16;Pavlova;244.3000;1997-06-03 00:00:00;Finland
10553;22;Gustaf's Knäckebröd;504.0000;1997-06-03 00:00:00;Finland
10553;31;Gorgonzola Telino;375.0000;1997-06-03 00:00:00;Finland
10553;35;Steeleye Stout;108.0000;1997-06-03 00:00:00;Finland
10554;16;Pavlova;523.5000;1997-06-05 00:00:00;Germany
10554;23;Tunnbröd;180.0000;1997-06-05 00:00:00;Germany
10554;62;Tarte au sucre;986.0000;1997-06-05 00:00:00;Germany
10554;77;Original Frankfurter grüne Soße;130.0000;1997-06-05 00:00:00;Germany
10555;14;Tofu;697.5000;1997-06-04 00:00:00;USA
10555;19;Teatime Chocolate Biscuits;322.0000;1997-06-04 00:00:00;USA
10555;24;Guaraná Fantástica;81.0000;1997-06-04 00:00:00;USA
10555;51;Manjimup Dried Apples;1060.0000;1997-06-04 00:00:00;USA
10555;56;Gnocchi di nonna Alice;1520.0000;1997-06-04 00:00:00;USA
10556;72;Mozzarella di Giovanni;835.2000;1997-06-13 00:00:00;Denmark
10557;64;Wimmers gute Semmelknödel;997.5000;1997-06-06 00:00:00;Germany
10557;75;Rhönbräu Klosterbier;155.0000;1997-06-06 00:00:00;Germany
10558;47;Zaanse koeken;237.5000;1997-06-10 00:00:00;UK
10558;51;Manjimup Dried Apples;1060.0000;1997-06-10 00:00:00;UK
10558;52;Filo Mix;210.0000;1997-06-10 00:00:00;UK
10558;53;Perth Pasties;590.4000;1997-06-10 00:00:00;UK
10558;73;Röd Kaviar;45.0000;1997-06-10 00:00:00;UK
10559;41;Jack's New England Clam Chowder;115.8000;1997-06-13 00:00:00;France
10559;55;Pâté chinois;432.0000;1997-06-13 00:00:00;France
10560;30;Nord-Ost Matjeshering;517.8000;1997-06-09 00:00:00;Germany
10560;62;Tarte au sucre;739.5000;1997-06-09 00:00:00;Germany
10561;44;Gula Malacca;194.5000;1997-06-09 00:00:00;Sweden
10561;51;Manjimup Dried Apples;2650.0000;1997-06-09 00:00:00;Sweden
10562;33;Geitost;50.0000;1997-06-12 00:00:00;Italy
10562;62;Tarte au sucre;493.0000;1997-06-12 00:00:00;Italy
10563;36;Inlagd Sill;475.0000;1997-06-24 00:00:00;Brazil
10563;52;Filo Mix;490.0000;1997-06-24 00:00:00;Brazil
10564;17;Alice Mutton;624.0000;1997-06-16 00:00:00;USA
10564;31;Gorgonzola Telino;75.0000;1997-06-16 00:00:00;USA
10564;55;Pâté chinois;600.0000;1997-06-16 00:00:00;USA
10565;24;Guaraná Fantástica;112.5000;1997-06-18 00:00:00;Canada
10565;64;Wimmers gute Semmelknödel;598.5000;1997-06-18 00:00:00;Canada
10566;11;Queso Cabrales;735.0000;1997-06-18 00:00:00;France
10566;18;Carnarvon Tigers;1125.0000;1997-06-18 00:00:00;France
10566;76;Lakkalikööri;180.0000;1997-06-18 00:00:00;France
10567;31;Gorgonzola Telino;750.0000;1997-06-17 00:00:00;Ireland
10567;51;Manjimup Dried Apples;159.0000;1997-06-17 00:00:00;Ireland
10567;59;Raclette Courdavault;2200.0000;1997-06-17 00:00:00;Ireland
10568;10;Ikura;155.0000;1997-07-09 00:00:00;Spain
10569;31;Gorgonzola Telino;437.5000;1997-07-11 00:00:00;USA
10569;76;Lakkalikööri;540.0000;1997-07-11 00:00:00;USA
10570;11;Queso Cabrales;315.0000;1997-06-19 00:00:00;Canada
10570;56;Gnocchi di nonna Alice;2280.0000;1997-06-19 00:00:00;Canada
10571;14;Tofu;255.7500;1997-07-04 00:00:00;Austria
10571;42;Singaporean Hokkien Fried Mee;392.0000;1997-07-04 00:00:00;Austria
10572;16;Pavlova;209.4000;1997-06-25 00:00:00;Sweden
10572;32;Mascarpone Fabioli;320.0000;1997-06-25 00:00:00;Sweden
10572;40;Boston Crab Meat;920.0000;1997-06-25 00:00:00;Sweden
10572;75;Rhönbräu Klosterbier;116.2500;1997-06-25 00:00:00;Sweden
10573;17;Alice Mutton;702.0000;1997-06-20 00:00:00;Mexico
10573;34;Sasquatch Ale;560.0000;1997-06-20 00:00:00;Mexico
10573;53;Perth Pasties;820.0000;1997-06-20 00:00:00;Mexico
10574;33;Geitost;35.0000;1997-06-30 00:00:00;USA
10574;40;Boston Crab Meat;36.8000;1997-06-30 00:00:00;USA
10574;62;Tarte au sucre;493.0000;1997-06-30 00:00:00;USA
10574;64;Wimmers gute Semmelknödel;199.5000;1997-06-30 00:00:00;USA
10575;59;Raclette Courdavault;660.0000;1997-06-30 00:00:00;Germany
10575;63;Vegie-spread;263.4000;1997-06-30 00:00:00;Germany
10575;72;Mozzarella di Giovanni;1044.0000;1997-06-30 00:00:00;Germany
10575;76;Lakkalikööri;180.0000;1997-06-30 00:00:00;Germany
10576;1;Chai;180.0000;1997-06-30 00:00:00;Mexico
10576;31;Gorgonzola Telino;250.0000;1997-06-30 00:00:00;Mexico
10576;44;Gula Malacca;408.4500;1997-06-30 00:00:00;Mexico
10577;39;Chartreuse verte;180.0000;1997-06-30 00:00:00;USA
10577;75;Rhönbräu Klosterbier;155.0000;1997-06-30 00:00:00;USA
10577;77;Original Frankfurter grüne Soße;234.0000;1997-06-30 00:00:00;USA
10578;35;Steeleye Stout;360.0000;1997-07-25 00:00:00;UK
10578;57;Ravioli Angelo;117.0000;1997-07-25 00:00:00;UK
10579;15;Genen Shouyu;155.0000;1997-07-04 00:00:00;USA
10579;75;Rhönbräu Klosterbier;162.7500;1997-07-04 00:00:00;USA
10580;14;Tofu;348.7500;1997-07-01 00:00:00;Germany
10580;41;Jack's New England Clam Chowder;86.8500;1997-07-01 00:00:00;Germany
10580;65;Louisiana Fiery Hot Pepper Sauce;631.5000;1997-07-01 00:00:00;Germany
10581;75;Rhönbräu Klosterbier;387.5000;1997-07-02 00:00:00;Brazil
10582;57;Ravioli Angelo;78.0000;1997-07-14 00:00:00;Germany
10582;76;Lakkalikööri;252.0000;1997-07-14 00:00:00;Germany
10583;29;Thüringer Rostbratwurst;1237.9000;1997-07-04 00:00:00;Finland
10583;60;Camembert Pierrot;816.0000;1997-07-04 00:00:00;Finland
10583;69;Gudbrandsdalsost;360.0000;1997-07-04 00:00:00;Finland
10584;31;Gorgonzola Telino;625.0000;1997-07-04 00:00:00;France
10585;47;Zaanse koeken;142.5000;1997-07-10 00:00:00;Brazil
10586;52;Filo Mix;28.0000;1997-07-09 00:00:00;Italy
10587;26;Gumbär Gummibärchen;187.3800;1997-07-09 00:00:00;Brazil
10587;35;Steeleye Stout;360.0000;1997-07-09 00:00:00;Brazil
10587;77;Original Frankfurter grüne Soße;260.0000;1997-07-09 00:00:00;Brazil
10588;18;Carnarvon Tigers;2500.0000;1997-07-10 00:00:00;Germany
10588;42;Singaporean Hokkien Fried Mee;1400.0000;1997-07-10 00:00:00;Germany
10589;35;Steeleye Stout;72.0000;1997-07-14 00:00:00;USA
10590;1;Chai;360.0000;1997-07-14 00:00:00;Canada
10590;77;Original Frankfurter grüne Soße;780.0000;1997-07-14 00:00:00;Canada
10591;3;Aniseed Syrup;140.0000;1997-07-16 00:00:00;Denmark
10591;7;Uncle Bob's Organic Dried Pears;300.0000;1997-07-16 00:00:00;Denmark
10591;54;Tourtiere;372.5000;1997-07-16 00:00:00;Denmark
10592;15;Genen Shouyu;387.5000;1997-07-16 00:00:00;Germany
10592;26;Gumbär Gummibärchen;156.1500;1997-07-16 00:00:00;Germany
10593;20;Sir Rodney's Marmalade;1701.0000;1997-08-13 00:00:00;Germany
10593;69;Gudbrandsdalsost;720.0000;1997-08-13 00:00:00;Germany
10593;76;Lakkalikööri;72.0000;1997-08-13 00:00:00;Germany
10594;52;Filo Mix;168.0000;1997-07-16 00:00:00;USA
10594;58;Escargots de Bourgogne;397.5000;1997-07-16 00:00:00;USA
10595;35;Steeleye Stout;540.0000;1997-07-14 00:00:00;Austria
10595;61;Sirop d'érable;3420.0000;1997-07-14 00:00:00;Austria
10595;69;Gudbrandsdalsost;2340.0000;1997-07-14 00:00:00;Austria
10596;56;Gnocchi di nonna Alice;190.0000;1997-08-12 00:00:00;USA
10596;63;Vegie-spread;1053.6000;1997-08-12 00:00:00;USA
10596;75;Rhönbräu Klosterbier;232.5000;1997-08-12 00:00:00;USA
10597;24;Guaraná Fantástica;157.5000;1997-07-18 00:00:00;Austria
10597;57;Ravioli Angelo;390.0000;1997-07-18 00:00:00;Austria
10597;65;Louisiana Fiery Hot Pepper Sauce;252.6000;1997-07-18 00:00:00;Austria
10598;27;Schoggi Schokolade;2195.0000;1997-07-18 00:00:00;USA
10598;71;Flotemysost;193.5000;1997-07-18 00:00:00;USA
10599;62;Tarte au sucre;493.0000;1997-07-21 00:00:00;UK
10600;54;Tourtiere;29.8000;1997-07-21 00:00:00;USA
10600;73;Röd Kaviar;450.0000;1997-07-21 00:00:00;USA
10601;13;Konbu;360.0000;1997-07-22 00:00:00;Venezuela
10601;59;Raclette Courdavault;1925.0000;1997-07-22 00:00:00;Venezuela
10602;77;Original Frankfurter grüne Soße;65.0000;1997-07-22 00:00:00;Denmark
10603;22;Gustaf's Knäckebröd;1008.0000;1997-08-08 00:00:00;USA
10603;49;Maxilaku;500.0000;1997-08-08 00:00:00;USA
10604;48;Chocolade;76.5000;1997-07-29 00:00:00;Portugal
10604;76;Lakkalikööri;180.0000;1997-07-29 00:00:00;Portugal
10605;16;Pavlova;523.5000;1997-07-29 00:00:00;Canada
10605;59;Raclette Courdavault;1100.0000;1997-07-29 00:00:00;Canada
10605;60;Camembert Pierrot;2380.0000;1997-07-29 00:00:00;Canada
10605;71;Flotemysost;322.5000;1997-07-29 00:00:00;Canada
10606;4;Chef Anton's Cajun Seasoning;440.0000;1997-07-31 00:00:00;Brazil
10606;55;Pâté chinois;480.0000;1997-07-31 00:00:00;Brazil
10606;62;Tarte au sucre;493.0000;1997-07-31 00:00:00;Brazil
10607;7;Uncle Bob's Organic Dried Pears;1350.0000;1997-07-25 00:00:00;USA
10607;17;Alice Mutton;3900.0000;1997-07-25 00:00:00;USA
10607;33;Geitost;35.0000;1997-07-25 00:00:00;USA
10607;40;Boston Crab Meat;772.8000;1997-07-25 00:00:00;USA
10607;72;Mozzarella di Giovanni;417.6000;1997-07-25 00:00:00;USA
10608;56;Gnocchi di nonna Alice;1064.0000;1997-08-01 00:00:00;Germany
10609;1;Chai;54.0000;1997-07-30 00:00:00;France
10609;10;Ikura;310.0000;1997-07-30 00:00:00;France
10609;21;Sir Rodney's Scones;60.0000;1997-07-30 00:00:00;France
10610;36;Inlagd Sill;399.0000;1997-08-06 00:00:00;France
10611;1;Chai;108.0000;1997-08-01 00:00:00;Poland
10611;2;Chang;190.0000;1997-08-01 00:00:00;Poland
10611;60;Camembert Pierrot;510.0000;1997-08-01 00:00:00;Poland
10612;10;Ikura;2170.0000;1997-08-01 00:00:00;USA
10612;36;Inlagd Sill;1045.0000;1997-08-01 00:00:00;USA
10612;49;Maxilaku;360.0000;1997-08-01 00:00:00;USA
10612;60;Camembert Pierrot;1360.0000;1997-08-01 00:00:00;USA
10612;76;Lakkalikööri;1440.0000;1997-08-01 00:00:00;USA
10613;13;Konbu;48.0000;1997-08-01 00:00:00;Venezuela
10613;75;Rhönbräu Klosterbier;310.0000;1997-08-01 00:00:00;Venezuela
10614;11;Queso Cabrales;294.0000;1997-08-01 00:00:00;Germany
10614;21;Sir Rodney's Scones;80.0000;1997-08-01 00:00:00;Germany
10614;39;Chartreuse verte;90.0000;1997-08-01 00:00:00;Germany
10615;55;Pâté chinois;120.0000;1997-08-06 00:00:00;Finland
10616;38;Côte de Blaye;3952.5000;1997-08-05 00:00:00;USA
10616;56;Gnocchi di nonna Alice;532.0000;1997-08-05 00:00:00;USA
10616;70;Outback Lager;225.0000;1997-08-05 00:00:00;USA
10616;71;Flotemysost;322.5000;1997-08-05 00:00:00;USA
10617;59;Raclette Courdavault;1650.0000;1997-08-04 00:00:00;USA
10618;6;Grandma's Boysenberry Spread;1750.0000;1997-08-08 00:00:00;Canada
10618;56;Gnocchi di nonna Alice;760.0000;1997-08-08 00:00:00;Canada
10618;68;Scottish Longbreads;187.5000;1997-08-08 00:00:00;Canada
10619;21;Sir Rodney's Scones;420.0000;1997-08-07 00:00:00;Canada
10619;22;Gustaf's Knäckebröd;840.0000;1997-08-07 00:00:00;Canada
10620;24;Guaraná Fantástica;22.5000;1997-08-14 00:00:00;Canada
10620;52;Filo Mix;35.0000;1997-08-14 00:00:00;Canada
10621;19;Teatime Chocolate Biscuits;46.0000;1997-08-11 00:00:00;UK
10621;23;Tunnbröd;90.0000;1997-08-11 00:00:00;UK
10621;70;Outback Lager;300.0000;1997-08-11 00:00:00;UK
10621;71;Flotemysost;322.5000;1997-08-11 00:00:00;UK
10622;2;Chang;380.0000;1997-08-11 00:00:00;Brazil
10622;68;Scottish Longbreads;225.0000;1997-08-11 00:00:00;Brazil
10623;14;Tofu;488.2500;1997-08-12 00:00:00;Germany
10623;19;Teatime Chocolate Biscuits;138.0000;1997-08-12 00:00:00;Germany
10623;21;Sir Rodney's Scones;250.0000;1997-08-12 00:00:00;Germany
10623;24;Guaraná Fantástica;13.5000;1997-08-12 00:00:00;Germany
10623;35;Steeleye Stout;540.0000;1997-08-12 00:00:00;Germany
10624;28;Rössle Sauerkraut;456.0000;1997-08-19 00:00:00;USA
10624;29;Thüringer Rostbratwurst;742.7400;1997-08-19 00:00:00;USA
10624;44;Gula Malacca;194.5000;1997-08-19 00:00:00;USA
10625;14;Tofu;69.7500;1997-08-14 00:00:00;Mexico
10625;42;Singaporean Hokkien Fried Mee;70.0000;1997-08-14 00:00:00;Mexico
10625;60;Camembert Pierrot;340.0000;1997-08-14 00:00:00;Mexico
10626;53;Perth Pasties;393.6000;1997-08-20 00:00:00;Sweden
10626;60;Camembert Pierrot;680.0000;1997-08-20 00:00:00;Sweden
10626;71;Flotemysost;430.0000;1997-08-20 00:00:00;Sweden
10627;62;Tarte au sucre;739.5000;1997-08-21 00:00:00;USA
10627;73;Röd Kaviar;525.0000;1997-08-21 00:00:00;USA
10628;1;Chai;450.0000;1997-08-20 00:00:00;France
10629;29;Thüringer Rostbratwurst;2475.8000;1997-08-20 00:00:00;Spain
10629;64;Wimmers gute Semmelknödel;299.2500;1997-08-20 00:00:00;Spain
10630;55;Pâté chinois;288.0000;1997-08-19 00:00:00;Germany
10630;76;Lakkalikööri;630.0000;1997-08-19 00:00:00;Germany
10631;75;Rhönbräu Klosterbier;62.0000;1997-08-15 00:00:00;France
10632;2;Chang;570.0000;1997-08-19 00:00:00;Germany
10632;33;Geitost;50.0000;1997-08-19 00:00:00;Germany
10633;12;Queso Manchego La Pastora;1368.0000;1997-08-18 00:00:00;Austria
10633;13;Konbu;78.0000;1997-08-18 00:00:00;Austria
10633;26;Gumbär Gummibärchen;1093.0500;1997-08-18 00:00:00;Austria
10633;62;Tarte au sucre;3944.0000;1997-08-18 00:00:00;Austria
10634;7;Uncle Bob's Organic Dried Pears;1050.0000;1997-08-21 00:00:00;France
10634;18;Carnarvon Tigers;3125.0000;1997-08-21 00:00:00;France
10634;51;Manjimup Dried Apples;795.0000;1997-08-21 00:00:00;France
10634;75;Rhönbräu Klosterbier;15.5000;1997-08-21 00:00:00;France
10635;4;Chef Anton's Cajun Seasoning;220.0000;1997-08-21 00:00:00;Italy
10635;5;Chef Anton's Gumbo Mix;320.2500;1997-08-21 00:00:00;Italy
10635;22;Gustaf's Knäckebröd;840.0000;1997-08-21 00:00:00;Italy
10636;4;Chef Anton's Cajun Seasoning;550.0000;1997-08-26 00:00:00;Finland
10636;58;Escargots de Bourgogne;79.5000;1997-08-26 00:00:00;Finland
10637;11;Queso Cabrales;210.0000;1997-08-26 00:00:00;Brazil
10637;50;Valkoinen suklaa;406.2500;1997-08-26 00:00:00;Brazil
10637;56;Gnocchi di nonna Alice;2280.0000;1997-08-26 00:00:00;Brazil
10638;45;Rogede sild;190.0000;1997-09-01 00:00:00;Venezuela
10638;65;Louisiana Fiery Hot Pepper Sauce;442.0500;1997-09-01 00:00:00;Venezuela
10638;72;Mozzarella di Giovanni;2088.0000;1997-09-01 00:00:00;Venezuela
10639;18;Carnarvon Tigers;500.0000;1997-08-27 00:00:00;Norway
10640;69;Gudbrandsdalsost;720.0000;1997-08-28 00:00:00;Germany
10640;70;Outback Lager;225.0000;1997-08-28 00:00:00;Germany
10641;2;Chang;950.0000;1997-08-26 00:00:00;Venezuela
10641;40;Boston Crab Meat;1104.0000;1997-08-26 00:00:00;Venezuela
10642;21;Sir Rodney's Scones;300.0000;1997-09-05 00:00:00;Denmark
10642;61;Sirop d'érable;570.0000;1997-09-05 00:00:00;Denmark
10643;28;Rössle Sauerkraut;684.0000;1997-09-02 00:00:00;Germany
10643;39;Chartreuse verte;378.0000;1997-09-02 00:00:00;Germany
10643;46;Spegesild;24.0000;1997-09-02 00:00:00;Germany
10644;18;Carnarvon Tigers;250.0000;1997-09-01 00:00:00;Brazil
10644;43;Ipoh Coffee;920.0000;1997-09-01 00:00:00;Brazil
10644;46;Spegesild;252.0000;1997-09-01 00:00:00;Brazil
10645;18;Carnarvon Tigers;1250.0000;1997-09-02 00:00:00;Brazil
10645;36;Inlagd Sill;285.0000;1997-09-02 00:00:00;Brazil
10646;1;Chai;270.0000;1997-09-03 00:00:00;Ireland
10646;10;Ikura;558.0000;1997-09-03 00:00:00;Ireland
10646;71;Flotemysost;645.0000;1997-09-03 00:00:00;Ireland
10646;77;Original Frankfurter grüne Soße;455.0000;1997-09-03 00:00:00;Ireland
10647;19;Teatime Chocolate Biscuits;276.0000;1997-09-03 00:00:00;Brazil
10647;39;Chartreuse verte;360.0000;1997-09-03 00:00:00;Brazil
10648;22;Gustaf's Knäckebröd;315.0000;1997-09-09 00:00:00;Brazil
10648;24;Guaraná Fantástica;67.5000;1997-09-09 00:00:00;Brazil
10649;28;Rössle Sauerkraut;912.0000;1997-08-29 00:00:00;Belgium
10649;72;Mozzarella di Giovanni;522.0000;1997-08-29 00:00:00;Belgium
10650;30;Nord-Ost Matjeshering;776.7000;1997-09-03 00:00:00;Brazil
10650;53;Perth Pasties;820.0000;1997-09-03 00:00:00;Brazil
10650;54;Tourtiere;223.5000;1997-09-03 00:00:00;Brazil
10651;19;Teatime Chocolate Biscuits;110.4000;1997-09-11 00:00:00;Germany
10651;22;Gustaf's Knäckebröd;420.0000;1997-09-11 00:00:00;Germany
10652;30;Nord-Ost Matjeshering;51.7800;1997-09-08 00:00:00;Brazil
10652;42;Singaporean Hokkien Fried Mee;280.0000;1997-09-08 00:00:00;Brazil
10653;16;Pavlova;523.5000;1997-09-19 00:00:00;Germany
10653;60;Camembert Pierrot;680.0000;1997-09-19 00:00:00;Germany
10654;4;Chef Anton's Cajun Seasoning;264.0000;1997-09-11 00:00:00;Sweden
10654;39;Chartreuse verte;360.0000;1997-09-11 00:00:00;Sweden
10654;54;Tourtiere;44.7000;1997-09-11 00:00:00;Sweden
10655;41;Jack's New England Clam Chowder;193.0000;1997-09-11 00:00:00;Italy
10656;14;Tofu;69.7500;1997-09-10 00:00:00;USA
10656;44;Gula Malacca;544.6000;1997-09-10 00:00:00;USA
10656;47;Zaanse koeken;57.0000;1997-09-10 00:00:00;USA
10657;15;Genen Shouyu;775.0000;1997-09-15 00:00:00;USA
10657;41;Jack's New England Clam Chowder;231.6000;1997-09-15 00:00:00;USA
10657;46;Spegesild;540.0000;1997-09-15 00:00:00;USA
10657;47;Zaanse koeken;95.0000;1997-09-15 00:00:00;USA
10657;56;Gnocchi di nonna Alice;1710.0000;1997-09-15 00:00:00;USA
10657;60;Camembert Pierrot;1020.0000;1997-09-15 00:00:00;USA
10658;21;Sir Rodney's Scones;600.0000;1997-09-08 00:00:00;Germany
10658;40;Boston Crab Meat;1288.0000;1997-09-08 00:00:00;Germany
10658;60;Camembert Pierrot;1870.0000;1997-09-08 00:00:00;Germany
10658;77;Original Frankfurter grüne Soße;910.0000;1997-09-08 00:00:00;Germany
10659;31;Gorgonzola Telino;250.0000;1997-09-10 00:00:00;Brazil
10659;40;Boston Crab Meat;441.6000;1997-09-10 00:00:00;Brazil
10659;70;Outback Lager;600.0000;1997-09-10 00:00:00;Brazil
10660;20;Sir Rodney's Marmalade;1701.0000;1997-10-15 00:00:00;USA
10661;39;Chartreuse verte;54.0000;1997-09-15 00:00:00;Ireland
10661;58;Escargots de Bourgogne;649.2500;1997-09-15 00:00:00;Ireland
10662;68;Scottish Longbreads;125.0000;1997-09-18 00:00:00;USA
10663;40;Boston Crab Meat;552.0000;1997-10-03 00:00:00;France
10663;42;Singaporean Hokkien Fried Mee;420.0000;1997-10-03 00:00:00;France
10663;51;Manjimup Dried Apples;1060.0000;1997-10-03 00:00:00;France
10664;10;Ikura;744.0000;1997-09-19 00:00:00;Portugal
10664;56;Gnocchi di nonna Alice;456.0000;1997-09-19 00:00:00;Portugal
10664;65;Louisiana Fiery Hot Pepper Sauce;315.7500;1997-09-19 00:00:00;Portugal
10665;51;Manjimup Dried Apples;1060.0000;1997-09-17 00:00:00;USA
10665;59;Raclette Courdavault;55.0000;1997-09-17 00:00:00;USA
10665;76;Lakkalikööri;180.0000;1997-09-17 00:00:00;USA
10666;29;Thüringer Rostbratwurst;4456.4400;1997-09-22 00:00:00;Switzerland
10666;65;Louisiana Fiery Hot Pepper Sauce;210.5000;1997-09-22 00:00:00;Switzerland
10667;69;Gudbrandsdalsost;1620.0000;1997-09-19 00:00:00;Austria
10667;71;Flotemysost;301.0000;1997-09-19 00:00:00;Austria
10668;31;Gorgonzola Telino;100.0000;1997-09-23 00:00:00;Germany
10668;55;Pâté chinois;96.0000;1997-09-23 00:00:00;Germany
10668;64;Wimmers gute Semmelknödel;498.7500;1997-09-23 00:00:00;Germany
10669;36;Inlagd Sill;570.0000;1997-09-22 00:00:00;Denmark
10670;23;Tunnbröd;288.0000;1997-09-18 00:00:00;Germany
10670;46;Spegesild;720.0000;1997-09-18 00:00:00;Germany
10670;67;Laughing Lumberjack Lager;350.0000;1997-09-18 00:00:00;Germany
10670;73;Röd Kaviar;750.0000;1997-09-18 00:00:00;Germany
10670;75;Rhönbräu Klosterbier;193.7500;1997-09-18 00:00:00;Germany
10671;16;Pavlova;174.5000;1997-09-24 00:00:00;France
10671;62;Tarte au sucre;493.0000;1997-09-24 00:00:00;France
